N	algorithm	layout	dim	k	privCopies	itemsPerThread	regs	blockSize	shmSize	seed	totalTime	normalizedTime
8M	cuda_cached_means	aos	4	256	1	1	4	256	48k	3	7.16451	0.213519
8M	cuda_cached_means	aos	4	256	1	1	4	256	48k	4	7.15034	0.213097
8M	cuda_cached_means	aos	4	256	1	1	4	256	48k	5	7.16505	0.213535
8M	cuda_cached_means	aos	4	256	1	1	4	1024	48k	1	7.44929	0.222006
8M	cuda_cached_means	aos	4	256	1	1	4	1024	48k	2	7.44566	0.221898
8M	cuda_cached_means	aos	4	256	1	1	4	1024	48k	3	7.44467	0.221868
8M	cuda_cached_means	aos	4	256	1	1	4	1024	48k	4	7.45692	0.222233
8M	cuda_cached_means	aos	4	256	1	1	4	1024	48k	5	7.4569	0.222233
8M	cuda_cached_means	aos	4	256	1	1	8	256	48k	1	6.23018	0.185674
8M	cuda_cached_means	aos	4	256	1	1	8	256	48k	2	6.229	0.185639
8M	cuda_cached_means	aos	4	256	1	1	8	256	48k	3	6.23114	0.185702
8M	cuda_cached_means	aos	4	256	1	1	8	256	48k	4	6.24503	0.186116
8M	cuda_cached_means	aos	4	256	1	1	8	256	48k	5	6.23103	0.185699
8M	cuda_cached_means	aos	4	256	1	1	8	1024	48k	1	7.19779	0.214511
8M	cuda_cached_means	aos	4	256	1	1	8	1024	48k	2	7.19961	0.214565
8M	cuda_cached_means	aos	4	256	1	1	8	1024	48k	3	7.19646	0.214471
8M	cuda_cached_means	aos	4	256	1	1	8	1024	48k	4	7.19171	0.21433
8M	cuda_cached_means	aos	4	256	1	1	8	1024	48k	5	7.19628	0.214466
8M	cuda_cached_means	aos	4	256	1	1	16	256	48k	1	5.80692	0.17306
8M	cuda_cached_means	aos	4	256	1	1	16	256	48k	2	5.81136	0.173192
8M	cuda_cached_means	aos	4	256	1	1	16	256	48k	3	5.80822	0.173098
8M	cuda_cached_means	aos	4	256	1	1	16	256	48k	4	5.80188	0.17291
8M	cuda_cached_means	aos	4	256	1	1	16	256	48k	5	5.82388	0.173565
8M	cuda_cached_means	aos	4	256	1	1	16	1024	48k	1	6.25268	0.186344
8M	cuda_cached_means	aos	4	256	1	1	16	1024	48k	2	6.24975	0.186257
8M	cuda_cached_means	aos	4	256	1	1	16	1024	48k	3	6.24993	0.186263
8M	cuda_cached_means	aos	4	256	1	1	16	1024	48k	4	6.25533	0.186423
8M	cuda_cached_means	aos	4	256	1	1	16	1024	48k	5	6.25221	0.18633
8M	cuda_cached_means	aos	4	256	1	4	1	256	48k	1	15.1903	0.452707
8M	cuda_cached_means	aos	4	256	1	4	1	256	48k	2	15.032	0.447989
8M	cuda_cached_means	aos	4	256	1	4	1	256	48k	3	15.0519	0.448581
8M	cuda_cached_means	aos	4	256	1	4	1	256	48k	4	15.0552	0.44868
8M	cuda_cached_means	aos	4	256	1	4	1	256	48k	5	15.1606	0.451822
8M	cuda_cached_means	aos	4	256	1	4	1	1024	48k	1	15.362	0.457823
8M	cuda_cached_means	aos	4	256	1	4	1	1024	48k	2	15.3612	0.457799
8M	cuda_cached_means	aos	4	256	1	4	1	1024	48k	3	15.361	0.457792
8M	cuda_cached_means	aos	4	256	1	4	1	1024	48k	4	15.3769	0.458268
8M	cuda_cached_means	aos	4	256	1	4	1	1024	48k	5	15.3629	0.457849
8M	cuda_cached_means	aos	4	256	1	4	2	256	48k	1	9.16171	0.27304
8M	cuda_cached_means	aos	4	256	1	4	2	256	48k	2	9.1422	0.272459
8M	cuda_cached_means	aos	4	256	1	4	2	256	48k	3	9.23204	0.275136
8M	cuda_cached_means	aos	4	256	1	4	2	256	48k	4	9.14461	0.272531
8M	cuda_cached_means	aos	4	256	1	4	2	256	48k	5	9.23159	0.275123
8M	cuda_cached_means	aos	4	256	1	4	2	1024	48k	1	9.32888	0.278022
8M	cuda_cached_means	aos	4	256	1	4	2	1024	48k	2	9.33212	0.278119
8M	cuda_cached_means	aos	4	256	1	4	2	1024	48k	3	9.32339	0.277859
8M	cuda_cached_means	aos	4	256	1	4	2	1024	48k	4	9.31946	0.277742
8M	cuda_cached_means	aos	4	256	1	4	2	1024	48k	5	9.31873	0.27772
8M	cuda_cached_means	aos	4	256	1	4	4	256	48k	1	7.20579	0.214749
8M	cuda_cached_means	aos	4	256	1	4	4	256	48k	2	7.15667	0.213285
8M	cuda_cached_means	aos	4	256	1	4	4	256	48k	3	7.2113	0.214913
8M	cuda_cached_means	aos	4	256	1	4	4	256	48k	4	7.14855	0.213043
8M	cuda_cached_means	aos	4	256	1	4	4	256	48k	5	7.15624	0.213273
8M	cuda_cached_means	aos	4	256	1	4	4	1024	48k	1	7.42943	0.221414
8M	cuda_cached_means	aos	4	256	1	4	4	1024	48k	2	7.45411	0.22215
8M	cuda_cached_means	aos	4	256	1	4	4	1024	48k	3	7.43595	0.221609
8M	cuda_cached_means	aos	4	256	1	4	4	1024	48k	4	7.43107	0.221463
8M	cuda_cached_means	aos	4	256	1	4	4	1024	48k	5	7.43957	0.221716
8M	cuda_cached_means	aos	4	256	1	4	8	256	48k	1	6.28985	0.187452
8M	cuda_cached_means	aos	4	256	1	4	8	256	48k	2	6.25005	0.186266
8M	cuda_cached_means	aos	4	256	1	4	8	256	48k	3	6.24634	0.186155
8M	cuda_cached_means	aos	4	256	1	4	8	256	48k	4	6.23892	0.185934
8M	cuda_cached_means	aos	4	256	1	4	8	256	48k	5	6.29121	0.187493
8M	cuda_cached_means	aos	4	256	1	4	8	1024	48k	1	6.8119	0.20301
8M	cuda_cached_means	aos	4	256	1	4	8	1024	48k	2	6.80804	0.202895
8M	cuda_cached_means	aos	4	256	1	4	8	1024	48k	3	6.80759	0.202882
8M	cuda_cached_means	aos	4	256	1	4	8	1024	48k	4	6.80691	0.202862
8M	cuda_cached_means	aos	4	256	1	4	8	1024	48k	5	6.80542	0.202817
8M	cuda_cached_means	aos	4	256	1	4	16	256	48k	1	5.79852	0.172809
8M	cuda_cached_means	aos	4	256	1	4	16	256	48k	2	5.80495	0.173001
8M	cuda_cached_means	aos	4	256	1	4	16	256	48k	3	5.80143	0.172896
8M	cuda_cached_means	aos	4	256	1	4	16	256	48k	4	5.80099	0.172883
8M	cuda_cached_means	aos	4	256	1	4	16	256	48k	5	5.79941	0.172836
8M	cuda_cached_means	aos	4	256	1	4	16	1024	48k	1	5.95364	0.177432
8M	cuda_cached_means	aos	4	256	1	4	16	1024	48k	2	5.94743	0.177247
8M	cuda_cached_means	aos	4	256	1	4	16	1024	48k	3	5.95932	0.177602
8M	cuda_cached_means	aos	4	256	1	4	16	1024	48k	4	5.95494	0.177471
8M	cuda_cached_means	aos	4	256	1	4	16	1024	48k	5	5.95206	0.177385
8M	cuda_cached_means	aos	4	256	1	16	1	256	48k	1	15.7042	0.468021
8M	cuda_cached_means	aos	4	256	1	16	1	256	48k	2	15.7092	0.46817
8M	cuda_cached_means	aos	4	256	1	16	1	256	48k	3	15.709	0.468165
8M	cuda_cached_means	aos	4	256	1	16	1	256	48k	4	15.7	0.467896
8M	cuda_cached_means	aos	4	256	1	16	1	256	48k	5	15.7024	0.467968
8M	cuda_cached_means	aos	4	256	1	16	1	1024	48k	1	16.4989	0.491706
8M	cuda_cached_means	aos	4	256	1	16	1	1024	48k	2	16.4988	0.491701
8M	cuda_cached_means	aos	4	256	1	16	1	1024	48k	3	16.4986	0.491695
8M	cuda_cached_means	aos	4	256	1	16	1	1024	48k	4	16.4969	0.491647
8M	cuda_cached_means	aos	4	256	1	16	1	1024	48k	5	16.4998	0.491731
8M	cuda_cached_means	aos	4	256	1	16	2	256	48k	1	9.87956	0.294434
8M	cuda_cached_means	aos	4	256	1	16	2	256	48k	2	10.2041	0.304104
8M	cuda_cached_means	aos	4	256	1	16	2	256	48k	3	10.2043	0.304113
8M	cuda_cached_means	aos	4	256	1	16	2	256	48k	4	10.207	0.304191
8M	cuda_cached_means	aos	4	256	1	16	2	256	48k	5	10.2015	0.304028
8M	cuda_cached_means	aos	4	256	1	16	2	1024	48k	1	11.4019	0.339802
8M	cuda_cached_means	aos	4	256	1	16	2	1024	48k	2	11.4055	0.33991
8M	cuda_cached_means	aos	4	256	1	16	2	1024	48k	3	11.4113	0.340084
8M	cuda_cached_means	aos	4	256	1	16	2	1024	48k	4	11.4057	0.339917
8M	cuda_cached_means	aos	4	256	1	16	2	1024	48k	5	10.1124	0.301373
8M	cuda_cached_means	aos	4	256	1	16	4	256	48k	1	7.94494	0.236778
8M	cuda_cached_means	aos	4	256	1	16	4	256	48k	2	7.69231	0.229249
8M	cuda_cached_means	aos	4	256	1	16	4	256	48k	3	7.69054	0.229196
8M	cuda_cached_means	aos	4	256	1	16	4	256	48k	4	7.46118	0.222361
8M	cuda_cached_means	aos	4	256	1	16	4	256	48k	5	7.459	0.222296
8M	cuda_cached_means	aos	4	256	1	16	4	1024	48k	1	8.06329	0.240305
8M	cuda_cached_means	aos	4	256	1	16	4	1024	48k	2	9.08758	0.270831
8M	cuda_cached_means	aos	4	256	1	16	4	1024	48k	3	9.08809	0.270846
8M	cuda_cached_means	aos	4	256	1	16	4	1024	48k	4	9.09497	0.271051
8M	cuda_cached_means	aos	4	256	1	16	4	1024	48k	5	9.09657	0.271099
8M	cuda_cached_means	aos	4	256	1	16	8	256	48k	1	6.71142	0.200016
8M	cuda_cached_means	aos	4	256	1	16	8	256	48k	2	6.707	0.199884
8M	cuda_cached_means	aos	4	256	1	16	8	256	48k	3	6.71633	0.200162
8M	cuda_cached_means	aos	4	256	1	16	8	256	48k	4	6.50314	0.193809
8M	cuda_cached_means	aos	4	256	1	16	8	256	48k	5	6.71521	0.200129
8M	cuda_cached_means	aos	4	256	1	16	8	1024	48k	1	7.15543	0.213248
8M	cuda_cached_means	aos	4	256	1	16	8	1024	48k	2	7.14647	0.212981
8M	cuda_cached_means	aos	4	256	1	16	8	1024	48k	3	7.14649	0.212982
8M	cuda_cached_means	aos	4	256	1	16	8	1024	48k	4	7.14857	0.213044
8M	cuda_cached_means	aos	4	256	1	16	8	1024	48k	5	7.14585	0.212963
8M	cuda_cached_means	aos	4	256	1	16	16	256	48k	1	6.06621	0.180787
8M	cuda_cached_means	aos	4	256	1	16	16	256	48k	2	6.06993	0.180898
8M	cuda_cached_means	aos	4	256	1	16	16	256	48k	3	6.06347	0.180705
8M	cuda_cached_means	aos	4	256	1	16	16	256	48k	4	6.055	0.180453
8M	cuda_cached_means	aos	4	256	1	16	16	256	48k	5	6.07467	0.181039
8M	cuda_cached_means	aos	4	256	1	16	16	1024	48k	1	6.29355	0.187562
8M	cuda_cached_means	aos	4	256	1	16	16	1024	48k	2	6.2919	0.187513
8M	cuda_cached_means	aos	4	256	1	16	16	1024	48k	3	6.29	0.187457
8M	cuda_cached_means	aos	4	256	1	16	16	1024	48k	4	6.29348	0.18756
8M	cuda_cached_means	aos	4	256	1	16	16	1024	48k	5	6.28872	0.187419
8M	cuda_cached_means	aos	4	1024	1	1	1	256	48k	1	50.7835	1.51346
8M	cuda_cached_means	aos	4	1024	1	1	1	256	48k	2	50.6661	1.50997
8M	cuda_cached_means	aos	4	1024	1	1	1	256	48k	3	50.6679	1.51002
8M	cuda_cached_means	aos	4	1024	1	1	1	256	48k	4	50.6809	1.51041
8M	cuda_cached_means	aos	4	1024	1	1	1	256	48k	5	50.7864	1.51355
8M	cuda_cached_means	aos	4	1024	1	1	1	1024	48k	1	51.25	1.52737
8M	cuda_cached_means	aos	4	1024	1	1	1	1024	48k	2	51.2501	1.52737
8M	cuda_cached_means	aos	4	1024	1	1	1	1024	48k	3	51.2485	1.52733
8M	cuda_cached_means	aos	4	1024	1	1	1	1024	48k	4	51.2485	1.52733
8M	cuda_cached_means	aos	4	1024	1	1	1	1024	48k	5	51.2488	1.52733
8M	cuda_cached_means	aos	4	1024	1	1	2	256	48k	1	30.9932	0.923671
8M	cuda_cached_means	aos	4	1024	1	1	2	256	48k	2	31.1467	0.928244
8M	cuda_cached_means	aos	4	1024	1	1	2	256	48k	3	31.5924	0.941527
8M	cuda_cached_means	aos	4	1024	1	1	2	256	48k	4	31.0148	0.924314
8M	cuda_cached_means	aos	4	1024	1	1	2	256	48k	5	30.9934	0.923676
8M	cuda_cached_means	aos	4	1024	1	1	2	1024	48k	1	31.6542	0.943368
8M	cuda_cached_means	aos	4	1024	1	1	2	1024	48k	2	31.6403	0.942955
8M	cuda_cached_means	aos	4	1024	1	1	2	1024	48k	3	31.6538	0.943355
8M	cuda_cached_means	aos	4	1024	1	1	2	1024	48k	4	31.6515	0.943288
8M	cuda_cached_means	aos	4	1024	1	1	2	1024	48k	5	31.6485	0.9432
8M	cuda_cached_means	aos	4	1024	1	1	4	256	48k	1	28.2212	0.841058
8M	cuda_cached_means	aos	4	1024	1	1	4	256	48k	2	28.2291	0.841292
8M	cuda_cached_means	aos	4	1024	1	1	4	256	48k	3	28.5424	0.850628
8M	cuda_cached_means	aos	4	1024	1	1	4	256	48k	4	28.5643	0.851281
8M	cuda_cached_means	aos	4	1024	1	1	4	256	48k	5	28.548	0.850795
8M	cuda_cached_means	aos	4	1024	1	1	4	1024	48k	1	29.3453	0.874558
8M	cuda_cached_means	aos	4	1024	1	1	4	1024	48k	2	29.3524	0.874768
8M	cuda_cached_means	aos	4	1024	1	1	4	1024	48k	3	29.3541	0.874821
8M	cuda_cached_means	aos	4	1024	1	1	4	1024	48k	4	29.334	0.87422
8M	cuda_cached_means	aos	4	1024	1	1	4	1024	48k	5	29.3468	0.874604
8M	cuda_cached_means	aos	4	1024	1	1	8	256	48k	1	24.1345	0.719264
8M	cuda_cached_means	aos	4	1024	1	1	8	256	48k	2	24.0691	0.717316
8M	cuda_cached_means	aos	4	1024	1	1	8	256	48k	3	24.0794	0.717623
8M	cuda_cached_means	aos	4	1024	1	1	8	256	48k	4	24.0838	0.717754
8M	cuda_cached_means	aos	4	1024	1	1	8	256	48k	5	24.1245	0.718967
8M	cuda_cached_means	aos	4	1024	1	1	8	1024	48k	1	26.1779	0.780163
8M	cuda_cached_means	aos	4	1024	1	1	8	1024	48k	2	26.1944	0.780653
8M	cuda_cached_means	aos	4	1024	1	1	8	1024	48k	3	26.1855	0.780389
8M	cuda_cached_means	aos	4	1024	1	1	8	1024	48k	4	26.1882	0.780471
8M	cuda_cached_means	aos	4	1024	1	1	8	1024	48k	5	26.185	0.780373
8M	cuda_cached_means	aos	4	1024	1	1	16	256	48k	1	22.4169	0.668077
8M	cuda_cached_means	aos	4	1024	1	1	16	256	48k	2	22.4193	0.668149
8M	cuda_cached_means	aos	4	1024	1	1	16	256	48k	3	22.416	0.668049
8M	cuda_cached_means	aos	4	1024	1	1	16	256	48k	4	22.4179	0.668107
8M	cuda_cached_means	aos	4	1024	1	1	16	256	48k	5	22.4158	0.668043
8M	cuda_cached_means	aos	4	1024	1	1	16	1024	48k	1	22.8878	0.68211
8M	cuda_cached_means	aos	4	1024	1	1	16	1024	48k	2	22.8908	0.6822
8M	cuda_cached_means	aos	4	1024	1	1	16	1024	48k	3	22.8857	0.682048
8M	cuda_cached_means	aos	4	1024	1	1	16	1024	48k	4	22.8845	0.68201
8M	cuda_cached_means	aos	4	1024	1	1	16	1024	48k	5	22.8941	0.682298
8M	cuda_cached_means	aos	4	1024	1	4	1	256	48k	1	53.6898	1.60008
8M	cuda_cached_means	aos	4	1024	1	4	1	256	48k	2	53.3373	1.58957
8M	cuda_cached_means	aos	4	1024	1	4	1	256	48k	3	51.6048	1.53794
8M	cuda_cached_means	aos	4	1024	1	4	1	256	48k	4	60.512	1.8034
8M	cuda_cached_means	aos	4	1024	1	4	1	256	48k	5	54.469	1.6233
8M	cuda_cached_means	aos	4	1024	1	4	1	1024	48k	1	51.5772	1.53712
8M	cuda_cached_means	aos	4	1024	1	4	1	1024	48k	2	51.5775	1.53713
8M	cuda_cached_means	aos	4	1024	1	4	1	1024	48k	3	51.5753	1.53706
8M	cuda_cached_means	aos	4	1024	1	4	1	1024	48k	4	51.5754	1.53707
8M	cuda_cached_means	aos	4	1024	1	4	1	1024	48k	5	51.5796	1.53719
8M	cuda_cached_means	aos	4	1024	1	4	2	256	48k	1	31.8845	0.950232
8M	cuda_cached_means	aos	4	1024	1	4	2	256	48k	2	31.6447	0.943085
8M	cuda_cached_means	aos	4	1024	1	4	2	256	48k	3	31.901	0.950725
8M	cuda_cached_means	aos	4	1024	1	4	2	256	48k	4	31.8806	0.950116
8M	cuda_cached_means	aos	4	1024	1	4	2	256	48k	5	31.6586	0.943499
8M	cuda_cached_means	aos	4	1024	1	4	2	1024	48k	1	31.5957	0.941626
8M	cuda_cached_means	aos	4	1024	1	4	2	1024	48k	2	31.5998	0.941747
8M	cuda_cached_means	aos	4	1024	1	4	2	1024	48k	3	31.6026	0.941832
8M	cuda_cached_means	aos	4	1024	1	4	2	1024	48k	4	31.6081	0.941994
8M	cuda_cached_means	aos	4	1024	1	4	2	1024	48k	5	31.5973	0.941673
8M	cuda_cached_means	aos	4	1024	1	4	4	256	48k	1	24.4799	0.729558
8M	cuda_cached_means	aos	4	1024	1	4	4	256	48k	2	24.6906	0.735837
8M	cuda_cached_means	aos	4	1024	1	4	4	256	48k	3	24.5917	0.73289
8M	cuda_cached_means	aos	4	1024	1	4	4	256	48k	4	24.4139	0.72759
8M	cuda_cached_means	aos	4	1024	1	4	4	256	48k	5	24.5788	0.732505
8M	cuda_cached_means	aos	4	1024	1	4	4	1024	48k	1	25.1757	0.750294
8M	cuda_cached_means	aos	4	1024	1	4	4	1024	48k	2	25.1731	0.750218
8M	cuda_cached_means	aos	4	1024	1	4	4	1024	48k	3	29.4715	0.878319
8M	cuda_cached_means	aos	4	1024	1	4	4	1024	48k	4	28.1651	0.839386
8M	cuda_cached_means	aos	4	1024	1	4	4	1024	48k	5	28.1683	0.83948
8M	cuda_cached_means	aos	4	1024	1	4	8	256	48k	1	23.677	0.705631
8M	cuda_cached_means	aos	4	1024	1	4	8	256	48k	2	23.6642	0.705247
8M	cuda_cached_means	aos	4	1024	1	4	8	256	48k	3	23.6653	0.70528
8M	cuda_cached_means	aos	4	1024	1	4	8	256	48k	4	23.8485	0.71074
8M	cuda_cached_means	aos	4	1024	1	4	8	256	48k	5	23.8503	0.710795
8M	cuda_cached_means	aos	4	1024	1	4	8	1024	48k	1	25.3682	0.756031
8M	cuda_cached_means	aos	4	1024	1	4	8	1024	48k	2	25.3841	0.756506
8M	cuda_cached_means	aos	4	1024	1	4	8	1024	48k	3	25.3656	0.755952
8M	cuda_cached_means	aos	4	1024	1	4	8	1024	48k	4	25.3705	0.756099
8M	cuda_cached_means	aos	4	1024	1	4	8	1024	48k	5	25.3708	0.75611
8M	cuda_cached_means	aos	4	1024	1	4	16	256	48k	1	21.9512	0.654196
8M	cuda_cached_means	aos	4	1024	1	4	16	256	48k	2	21.949	0.654131
8M	cuda_cached_means	aos	4	1024	1	4	16	256	48k	3	21.9462	0.654048
8M	cuda_cached_means	aos	4	1024	1	4	16	256	48k	4	21.9646	0.654597
8M	cuda_cached_means	aos	4	1024	1	4	16	256	48k	5	21.9374	0.653786
8M	cuda_cached_means	aos	4	1024	1	4	16	1024	48k	1	22.1718	0.66077
8M	cuda_cached_means	aos	4	1024	1	4	16	1024	48k	2	22.1697	0.660707
8M	cuda_cached_means	aos	4	1024	1	4	16	1024	48k	3	22.1773	0.660935
8M	cuda_cached_means	aos	4	1024	1	4	16	1024	48k	4	22.1716	0.660766
8M	cuda_cached_means	aos	4	1024	1	4	16	1024	48k	5	22.1736	0.660825
8M	cuda_cached_means	aos	4	1024	1	16	1	256	48k	1	61.7404	1.84001
8M	cuda_cached_means	aos	4	1024	1	16	1	256	48k	2	56.1528	1.67348
8M	cuda_cached_means	aos	4	1024	1	16	1	256	48k	3	56.3263	1.67865
8M	cuda_cached_means	aos	4	1024	1	16	1	256	48k	4	55.0468	1.64052
8M	cuda_cached_means	aos	4	1024	1	16	1	256	48k	5	54.5073	1.62444
8M	cuda_cached_means	aos	4	1024	1	16	1	1024	48k	1	64.9874	1.93677
8M	cuda_cached_means	aos	4	1024	1	16	1	1024	48k	2	58.9277	1.75618
8M	cuda_cached_means	aos	4	1024	1	16	1	1024	48k	3	58.9323	1.75632
8M	cuda_cached_means	aos	4	1024	1	16	1	1024	48k	4	56.0259	1.6697
8M	cuda_cached_means	aos	4	1024	1	16	1	1024	48k	5	56.0267	1.66973
8M	cuda_cached_means	aos	4	1024	1	16	2	256	48k	1	33.4156	0.995863
8M	cuda_cached_means	aos	4	1024	1	16	2	256	48k	2	33.4125	0.995769
8M	cuda_cached_means	aos	4	1024	1	16	2	256	48k	3	33.4271	0.996204
8M	cuda_cached_means	aos	4	1024	1	16	2	256	48k	4	34.8573	1.03883
8M	cuda_cached_means	aos	4	1024	1	16	2	256	48k	5	34.8558	1.03878
8M	cuda_cached_means	aos	4	1024	1	16	2	1024	48k	1	38.7451	1.15469
8M	cuda_cached_means	aos	4	1024	1	16	2	1024	48k	2	38.7314	1.15429
8M	cuda_cached_means	aos	4	1024	1	16	2	1024	48k	3	38.3511	1.14295
8M	cuda_cached_means	aos	4	1024	1	16	2	1024	48k	4	38.3602	1.14322
8M	cuda_cached_means	aos	4	1024	1	16	2	1024	48k	5	38.3608	1.14324
8M	cuda_cached_means	aos	4	1024	1	16	4	256	48k	1	25.9693	0.773944
8M	cuda_cached_means	aos	4	1024	1	16	4	256	48k	2	26.8122	0.799065
8M	cuda_cached_means	aos	4	1024	1	16	4	256	48k	3	26.7988	0.798668
8M	cuda_cached_means	aos	4	1024	1	16	4	256	48k	4	26.8163	0.799189
8M	cuda_cached_means	aos	4	1024	1	16	4	256	48k	5	26.8106	0.799019
8M	cuda_cached_means	aos	4	1024	1	16	4	1024	48k	1	30.5438	0.910276
8M	cuda_cached_means	aos	4	1024	1	16	4	1024	48k	2	30.5402	0.910168
8M	cuda_cached_means	aos	4	1024	1	16	4	1024	48k	3	30.5436	0.91027
8M	cuda_cached_means	aos	4	1024	1	16	4	1024	48k	4	30.5457	0.910334
8M	cuda_cached_means	aos	4	1024	1	16	4	1024	48k	5	30.5486	0.91042
8M	cuda_cached_means	aos	4	1024	1	16	8	256	48k	1	23.255	0.693054
8M	cuda_cached_means	aos	4	1024	1	16	8	256	48k	2	25.7785	0.768259
8M	cuda_cached_means	aos	4	1024	1	16	8	256	48k	3	26.6107	0.793061
8M	cuda_cached_means	aos	4	1024	1	16	8	256	48k	4	25.782	0.768362
8M	cuda_cached_means	aos	4	1024	1	16	8	256	48k	5	25.775	0.768154
8M	cuda_cached_means	aos	4	1024	1	16	8	1024	48k	1	28.3781	0.845733
8M	cuda_cached_means	aos	4	1024	1	16	8	1024	48k	2	27.7284	0.82637
8M	cuda_cached_means	aos	4	1024	1	16	8	1024	48k	3	27.7378	0.82665
8M	cuda_cached_means	aos	4	1024	1	16	8	1024	48k	4	27.7304	0.826429
8M	cuda_cached_means	aos	4	1024	1	16	8	1024	48k	5	27.7407	0.826736
8M	cuda_cached_means	aos	4	1024	1	16	16	256	48k	1	23.5266	0.701146
8M	cuda_cached_means	aos	4	1024	1	16	16	256	48k	2	24.184	0.720739
8M	cuda_cached_means	aos	4	1024	1	16	16	256	48k	3	23.5286	0.701207
8M	cuda_cached_means	aos	4	1024	1	16	16	256	48k	4	23.5383	0.701496
8M	cuda_cached_means	aos	4	1024	1	16	16	256	48k	5	23.5371	0.701459
8M	cuda_cached_means	aos	4	1024	1	16	16	1024	48k	1	24.283	0.723689
8M	cuda_cached_means	aos	4	1024	1	16	16	1024	48k	2	24.2841	0.723721
8M	cuda_cached_means	aos	4	1024	1	16	16	1024	48k	3	24.2817	0.723651
8M	cuda_cached_means	aos	4	1024	1	16	16	1024	48k	4	24.2843	0.723727
8M	cuda_cached_means	aos	4	1024	1	16	16	1024	48k	5	24.2815	0.723646
8M	cuda_cached_means	aos	8	16	1	1	1	256	48k	1	2.98387	0.0444632
8M	cuda_cached_means	aos	8	16	1	1	1	256	48k	2	2.9861	0.0444964
8M	cuda_cached_means	aos	8	16	1	1	1	256	48k	3	2.98763	0.0445191
8M	cuda_cached_means	aos	8	16	1	1	1	256	48k	4	2.98418	0.0444677
8M	cuda_cached_means	aos	8	16	1	1	1	256	48k	5	2.98341	0.0444563
8M	cuda_cached_means	aos	8	16	1	1	1	1024	48k	1	3.22527	0.0480603
8M	cuda_cached_means	aos	8	16	1	1	1	1024	48k	2	3.23083	0.0481431
8M	cuda_cached_means	aos	8	16	1	1	1	1024	48k	3	3.225	0.0480563
8M	cuda_cached_means	aos	8	16	1	1	1	1024	48k	4	3.2246	0.0480503
8M	cuda_cached_means	aos	8	16	1	1	1	1024	48k	5	3.2257	0.0480667
8M	cuda_cached_means	aos	8	16	1	1	2	256	48k	1	1.72707	0.0257354
8M	cuda_cached_means	aos	8	16	1	1	2	256	48k	2	1.72565	0.0257142
8M	cuda_cached_means	aos	8	16	1	1	2	256	48k	3	1.72703	0.0257347
8M	cuda_cached_means	aos	8	16	1	1	2	256	48k	4	1.72545	0.0257113
8M	cuda_cached_means	aos	8	16	1	1	2	256	48k	5	1.7247	0.0257
8M	cuda_cached_means	aos	8	16	1	1	2	1024	48k	1	1.75207	0.0261079
8M	cuda_cached_means	aos	8	16	1	1	2	1024	48k	2	1.75816	0.0261986
8M	cuda_cached_means	aos	8	16	1	1	2	1024	48k	3	1.75361	0.0261308
8M	cuda_cached_means	aos	8	16	1	1	2	1024	48k	4	1.75723	0.0261847
8M	cuda_cached_means	aos	8	16	1	1	2	1024	48k	5	1.75579	0.0261632
8M	cuda_cached_means	aos	8	16	1	1	4	256	48k	1	1.06387	0.0158529
8M	cuda_cached_means	aos	8	16	1	1	4	256	48k	2	1.06371	0.0158504
8M	cuda_cached_means	aos	8	16	1	1	4	256	48k	3	1.06379	0.0158517
8M	cuda_cached_means	aos	8	16	1	1	4	256	48k	4	1.06332	0.0158447
8M	cuda_cached_means	aos	8	16	1	1	4	256	48k	5	1.0639	0.0158533
8M	cuda_cached_means	aos	8	16	1	1	4	1024	48k	1	1.11001	0.0165405
8M	cuda_cached_means	aos	8	16	1	1	4	1024	48k	2	1.11108	0.0165564
8M	cuda_cached_means	aos	8	16	1	1	4	1024	48k	3	1.11347	0.0165919
8M	cuda_cached_means	aos	8	16	1	1	4	1024	48k	4	1.10962	0.0165346
8M	cuda_cached_means	aos	8	16	1	1	4	1024	48k	5	1.11457	0.0166083
8M	cuda_cached_means	aos	8	16	1	1	8	256	48k	1	0.752212	0.0112088
8M	cuda_cached_means	aos	8	16	1	1	8	256	48k	2	0.751931	0.0112046
8M	cuda_cached_means	aos	8	16	1	1	8	256	48k	3	0.751078	0.0111919
8M	cuda_cached_means	aos	8	16	1	1	8	256	48k	4	0.751231	0.0111942
8M	cuda_cached_means	aos	8	16	1	1	8	256	48k	5	0.751727	0.0112016
8M	cuda_cached_means	aos	8	16	1	1	8	1024	48k	1	0.993461	0.0148037
8M	cuda_cached_means	aos	8	16	1	1	8	1024	48k	2	0.994547	0.0148199
8M	cuda_cached_means	aos	8	16	1	1	8	1024	48k	3	0.994252	0.0148155
8M	cuda_cached_means	aos	8	16	1	1	8	1024	48k	4	0.991836	0.0147795
8M	cuda_cached_means	aos	8	16	1	1	8	1024	48k	5	0.993129	0.0147988
8M	cuda_cached_means	aos	8	16	1	1	16	256	48k	1	0.632429	0.00942393
8M	cuda_cached_means	aos	8	16	1	1	16	256	48k	2	0.633009	0.00943257
8M	cuda_cached_means	aos	8	16	1	1	16	256	48k	3	0.632678	0.00942764
8M	cuda_cached_means	aos	8	16	1	1	16	256	48k	4	0.632183	0.00942026
8M	cuda_cached_means	aos	8	16	1	1	16	256	48k	5	0.63213	0.00941947
8M	cuda_cached_means	aos	8	16	1	1	16	1024	48k	1	0.896983	0.0133661
