N	algorithm	layout	dim	k	privCopies	itemsPerThread	regs	blockSize	shmSize	seed	totalTime	normalizedTime
2M	cuda_cached_means	aos	8	16	1	1	2	256	48k	3	1.34481	0.0801569
2M	cuda_cached_means	aos	8	16	1	1	2	256	48k	4	1.356	0.0808241
2M	cuda_cached_means	aos	8	16	1	1	2	256	48k	5	1.34902	0.0804078
2M	cuda_cached_means	aos	8	16	1	1	2	1024	48k	1	1.36841	0.0815634
2M	cuda_cached_means	aos	8	16	1	1	2	1024	48k	2	1.35449	0.0807337
2M	cuda_cached_means	aos	8	16	1	1	2	1024	48k	3	1.35865	0.0809817
2M	cuda_cached_means	aos	8	16	1	1	2	1024	48k	4	1.36126	0.0811375
2M	cuda_cached_means	aos	8	16	1	1	2	1024	48k	5	1.35642	0.0808488
2M	cuda_cached_means	aos	8	16	1	1	4	256	48k	1	0.987236	0.0588439
2M	cuda_cached_means	aos	8	16	1	1	4	256	48k	2	0.977702	0.0582756
2M	cuda_cached_means	aos	8	16	1	1	4	256	48k	3	0.98585	0.0587612
2M	cuda_cached_means	aos	8	16	1	1	4	256	48k	4	0.984863	0.0587024
2M	cuda_cached_means	aos	8	16	1	1	4	256	48k	5	0.988937	0.0589452
2M	cuda_cached_means	aos	8	16	1	1	4	1024	48k	1	1	0.0596047
2M	cuda_cached_means	aos	8	16	1	1	4	1024	48k	2	0.988218	0.0589024
2M	cuda_cached_means	aos	8	16	1	1	4	1024	48k	3	0.995041	0.0593091
2M	cuda_cached_means	aos	8	16	1	1	4	1024	48k	4	0.996224	0.0593796
2M	cuda_cached_means	aos	8	16	1	1	4	1024	48k	5	0.988118	0.0588964
2M	cuda_cached_means	aos	8	16	1	1	8	256	48k	1	0.853781	0.0508893
2M	cuda_cached_means	aos	8	16	1	1	8	256	48k	2	0.849637	0.0506423
2M	cuda_cached_means	aos	8	16	1	1	8	256	48k	3	0.852759	0.0508284
2M	cuda_cached_means	aos	8	16	1	1	8	256	48k	4	0.855247	0.0509767
2M	cuda_cached_means	aos	8	16	1	1	8	256	48k	5	0.846943	0.0504817
2M	cuda_cached_means	aos	8	16	1	1	8	1024	48k	1	1.05949	0.0631502
2M	cuda_cached_means	aos	8	16	1	1	8	1024	48k	2	1.05055	0.0626174
2M	cuda_cached_means	aos	8	16	1	1	8	1024	48k	3	1.05414	0.0628313
2M	cuda_cached_means	aos	8	16	1	1	8	1024	48k	4	1.06308	0.0633647
2M	cuda_cached_means	aos	8	16	1	1	8	1024	48k	5	1.052	0.0627039
2M	cuda_cached_means	aos	8	16	1	1	16	256	48k	1	0.76697	0.045715
2M	cuda_cached_means	aos	8	16	1	1	16	256	48k	2	0.753719	0.0449252
2M	cuda_cached_means	aos	8	16	1	1	16	256	48k	3	0.758978	0.0452386
2M	cuda_cached_means	aos	8	16	1	1	16	256	48k	4	0.769245	0.0458506
2M	cuda_cached_means	aos	8	16	1	1	16	256	48k	5	0.767201	0.0457287
2M	cuda_cached_means	aos	8	16	1	1	16	1024	48k	1	1.00783	0.0600715
2M	cuda_cached_means	aos	8	16	1	1	16	1024	48k	2	1.00262	0.0597609
2M	cuda_cached_means	aos	8	16	1	1	16	1024	48k	3	1.00909	0.0601466
2M	cuda_cached_means	aos	8	16	1	1	16	1024	48k	4	1.0132	0.0603912
2M	cuda_cached_means	aos	8	16	1	1	16	1024	48k	5	1.00015	0.0596138
2M	cuda_cached_means	aos	8	64	1	1	1	256	48k	1	8.11152	0.483484
2M	cuda_cached_means	aos	8	64	1	1	1	256	48k	2	8.10707	0.483219
2M	cuda_cached_means	aos	8	64	1	1	1	256	48k	3	8.11052	0.483425
2M	cuda_cached_means	aos	8	64	1	1	1	256	48k	4	8.11614	0.483759
2M	cuda_cached_means	aos	8	64	1	1	1	256	48k	5	8.11955	0.483963
2M	cuda_cached_means	aos	8	64	1	1	1	1024	48k	1	8.07849	0.481516
2M	cuda_cached_means	aos	8	64	1	1	1	1024	48k	2	8.05476	0.480101
2M	cuda_cached_means	aos	8	64	1	1	1	1024	48k	3	8.06472	0.480695
2M	cuda_cached_means	aos	8	64	1	1	1	1024	48k	4	8.07662	0.481404
2M	cuda_cached_means	aos	8	64	1	1	1	1024	48k	5	8.05267	0.479976
2M	cuda_cached_means	aos	8	64	1	1	2	256	48k	1	4.9145	0.292927
2M	cuda_cached_means	aos	8	64	1	1	2	256	48k	2	4.91897	0.293193
2M	cuda_cached_means	aos	8	64	1	1	2	256	48k	3	4.9235	0.293464
2M	cuda_cached_means	aos	8	64	1	1	2	256	48k	4	4.91731	0.293095
2M	cuda_cached_means	aos	8	64	1	1	2	256	48k	5	4.92509	0.293559
2M	cuda_cached_means	aos	8	64	1	1	2	1024	48k	1	4.8963	0.291842
2M	cuda_cached_means	aos	8	64	1	1	2	1024	48k	2	4.90575	0.292406
2M	cuda_cached_means	aos	8	64	1	1	2	1024	48k	3	4.89929	0.29202
2M	cuda_cached_means	aos	8	64	1	1	2	1024	48k	4	4.88659	0.291264
2M	cuda_cached_means	aos	8	64	1	1	2	1024	48k	5	4.89607	0.291829
2M	cuda_cached_means	aos	8	64	1	1	4	256	48k	1	3.43619	0.204813
2M	cuda_cached_means	aos	8	64	1	1	4	256	48k	2	3.43795	0.204918
2M	cuda_cached_means	aos	8	64	1	1	4	256	48k	3	3.45188	0.205748
2M	cuda_cached_means	aos	8	64	1	1	4	256	48k	4	3.44937	0.205598
2M	cuda_cached_means	aos	8	64	1	1	4	256	48k	5	3.45141	0.20572
2M	cuda_cached_means	aos	8	64	1	1	4	1024	48k	1	3.40443	0.20292
2M	cuda_cached_means	aos	8	64	1	1	4	1024	48k	2	3.39559	0.202393
2M	cuda_cached_means	aos	8	64	1	1	4	1024	48k	3	3.41653	0.203641
2M	cuda_cached_means	aos	8	64	1	1	4	1024	48k	4	3.40404	0.202897
2M	cuda_cached_means	aos	8	64	1	1	4	1024	48k	5	3.41607	0.203613
2M	cuda_cached_means	aos	8	64	1	1	8	256	48k	1	2.89667	0.172655
2M	cuda_cached_means	aos	8	64	1	1	8	256	48k	2	2.8843	0.171917
2M	cuda_cached_means	aos	8	64	1	1	8	256	48k	3	2.89293	0.172432
2M	cuda_cached_means	aos	8	64	1	1	8	256	48k	4	2.88531	0.171978
2M	cuda_cached_means	aos	8	64	1	1	8	256	48k	5	2.88356	0.171874
2M	cuda_cached_means	aos	8	64	1	1	8	1024	48k	1	3.16239	0.188493
2M	cuda_cached_means	aos	8	64	1	1	8	1024	48k	2	3.1552	0.188064
2M	cuda_cached_means	aos	8	64	1	1	8	1024	48k	3	3.1608	0.188398
2M	cuda_cached_means	aos	8	64	1	1	8	1024	48k	4	3.15982	0.18834
2M	cuda_cached_means	aos	8	64	1	1	8	1024	48k	5	3.16692	0.188763
2M	cuda_cached_means	aos	8	64	1	1	16	256	48k	1	2.54521	0.151706
2M	cuda_cached_means	aos	8	64	1	1	16	256	48k	2	2.54281	0.151563
2M	cuda_cached_means	aos	8	64	1	1	16	256	48k	3	2.5425	0.151545
2M	cuda_cached_means	aos	8	64	1	1	16	256	48k	4	2.54923	0.151946
2M	cuda_cached_means	aos	8	64	1	1	16	256	48k	5	2.54006	0.1514
2M	cuda_cached_means	aos	8	64	1	1	16	1024	48k	1	2.96724	0.176861
2M	cuda_cached_means	aos	8	64	1	1	16	1024	48k	2	2.96684	0.176837
2M	cuda_cached_means	aos	8	64	1	1	16	1024	48k	3	2.96211	0.176555
2M	cuda_cached_means	aos	8	64	1	1	16	1024	48k	4	2.97433	0.177284
2M	cuda_cached_means	aos	8	64	1	1	16	1024	48k	5	2.97416	0.177274
2M	cuda_cached_means	aos	8	256	1	1	1	256	48k	1	32.0511	1.91039
2M	cuda_cached_means	aos	8	256	1	1	1	256	48k	2	32.0357	1.90948
2M	cuda_cached_means	aos	8	256	1	1	1	256	48k	3	32.0462	1.9101
2M	cuda_cached_means	aos	8	256	1	1	1	256	48k	4	32.0282	1.90903
2M	cuda_cached_means	aos	8	256	1	1	1	256	48k	5	32.0203	1.90856
2M	cuda_cached_means	aos	8	256	1	1	1	1024	48k	1	31.9005	1.90142
2M	cuda_cached_means	aos	8	256	1	1	1	1024	48k	2	31.8901	1.9008
2M	cuda_cached_means	aos	8	256	1	1	1	1024	48k	3	31.9324	1.90332
2M	cuda_cached_means	aos	8	256	1	1	1	1024	48k	4	31.9033	1.90159
2M	cuda_cached_means	aos	8	256	1	1	1	1024	48k	5	31.9061	1.90175
2M	cuda_cached_means	aos	8	256	1	1	2	256	48k	1	19.2488	1.14732
2M	cuda_cached_means	aos	8	256	1	1	2	256	48k	2	19.2167	1.1454
2M	cuda_cached_means	aos	8	256	1	1	2	256	48k	3	19.2095	1.14498
2M	cuda_cached_means	aos	8	256	1	1	2	256	48k	4	19.2169	1.14542
2M	cuda_cached_means	aos	8	256	1	1	2	256	48k	5	19.229	1.14614
2M	cuda_cached_means	aos	8	256	1	1	2	1024	48k	1	19.0071	1.13291
2M	cuda_cached_means	aos	8	256	1	1	2	1024	48k	2	19.0482	1.13536
2M	cuda_cached_means	aos	8	256	1	1	2	1024	48k	3	19.0779	1.13713
2M	cuda_cached_means	aos	8	256	1	1	2	1024	48k	4	19.0819	1.13737
2M	cuda_cached_means	aos	8	256	1	1	2	1024	48k	5	19.069	1.1366
2M	cuda_cached_means	aos	8	256	1	1	4	256	48k	1	13.3017	0.792845
2M	cuda_cached_means	aos	8	256	1	1	4	256	48k	2	13.289	0.792087
2M	cuda_cached_means	aos	8	256	1	1	4	256	48k	3	13.2881	0.792035
2M	cuda_cached_means	aos	8	256	1	1	4	256	48k	4	13.3026	0.792898
2M	cuda_cached_means	aos	8	256	1	1	4	256	48k	5	13.2957	0.792485
2M	cuda_cached_means	aos	8	256	1	1	4	1024	48k	1	13.1147	0.781698
2M	cuda_cached_means	aos	8	256	1	1	4	1024	48k	2	13.1108	0.781466
2M	cuda_cached_means	aos	8	256	1	1	4	1024	48k	3	13.0599	0.778431
2M	cuda_cached_means	aos	8	256	1	1	4	1024	48k	4	13.1167	0.781816
2M	cuda_cached_means	aos	8	256	1	1	4	1024	48k	5	13.1211	0.782079
2M	cuda_cached_means	aos	8	256	1	1	8	256	48k	1	11.0544	0.658891
2M	cuda_cached_means	aos	8	256	1	1	8	256	48k	2	11.0626	0.659384
2M	cuda_cached_means	aos	8	256	1	1	8	256	48k	3	11.0515	0.658722
2M	cuda_cached_means	aos	8	256	1	1	8	256	48k	4	11.0548	0.658915
2M	cuda_cached_means	aos	8	256	1	1	8	256	48k	5	11.0607	0.659266
2M	cuda_cached_means	aos	8	256	1	1	8	1024	48k	1	11.1992	0.667522
2M	cuda_cached_means	aos	8	256	1	1	8	1024	48k	2	11.1962	0.667344
2M	cuda_cached_means	aos	8	256	1	1	8	1024	48k	3	11.2084	0.668072
2M	cuda_cached_means	aos	8	256	1	1	8	1024	48k	4	11.2024	0.667714
2M	cuda_cached_means	aos	8	256	1	1	8	1024	48k	5	11.1943	0.667231
2M	cuda_cached_means	aos	8	256	1	1	16	256	48k	1	9.45753	0.563713
2M	cuda_cached_means	aos	8	256	1	1	16	256	48k	2	9.46689	0.564271
2M	cuda_cached_means	aos	8	256	1	1	16	256	48k	3	9.46206	0.563983
2M	cuda_cached_means	aos	8	256	1	1	16	256	48k	4	9.45896	0.563798
2M	cuda_cached_means	aos	8	256	1	1	16	256	48k	5	9.47225	0.56459
2M	cuda_cached_means	aos	8	256	1	1	16	1024	48k	1	9.91384	0.590911
2M	cuda_cached_means	aos	8	256	1	1	16	1024	48k	2	9.91839	0.591182
2M	cuda_cached_means	aos	8	256	1	1	16	1024	48k	3	9.9144	0.590944
2M	cuda_cached_means	aos	8	256	1	1	16	1024	48k	4	9.91005	0.590685
2M	cuda_cached_means	aos	8	256	1	1	16	1024	48k	5	9.91552	0.591011
2M	cuda_cached_means	aos	8	1024	1	1	1	256	48k	1	114.444	6.82142
2M	cuda_cached_means	aos	8	1024	1	1	1	256	48k	2	114.458	6.82224
2M	cuda_cached_means	aos	8	1024	1	1	1	256	48k	3	114.466	6.82269
2M	cuda_cached_means	aos	8	1024	1	1	1	256	48k	4	114.46	6.82236
2M	cuda_cached_means	aos	8	1024	1	1	1	256	48k	5	114.45	6.82174
2M	cuda_cached_means	aos	8	1024	1	1	1	1024	48k	1	116.308	6.93247
2M	cuda_cached_means	aos	8	1024	1	1	1	1024	48k	2	116.943	6.97035
2M	cuda_cached_means	aos	8	1024	1	1	1	1024	48k	3	116.35	6.93503
2M	cuda_cached_means	aos	8	1024	1	1	1	1024	48k	4	116.312	6.93274
2M	cuda_cached_means	aos	8	1024	1	1	1	1024	48k	5	116.926	6.96931
2M	cuda_cached_means	aos	8	1024	1	1	2	256	48k	1	67.7873	4.04044
2M	cuda_cached_means	aos	8	1024	1	1	2	256	48k	2	67.7664	4.03919
2M	cuda_cached_means	aos	8	1024	1	1	2	256	48k	3	67.7869	4.04041
2M	cuda_cached_means	aos	8	1024	1	1	2	256	48k	4	67.7813	4.04008
2M	cuda_cached_means	aos	8	1024	1	1	2	256	48k	5	67.7617	4.03891
2M	cuda_cached_means	aos	8	1024	1	1	2	1024	48k	1	69.4294	4.13832
2M	cuda_cached_means	aos	8	1024	1	1	2	1024	48k	2	69.3577	4.13404
2M	cuda_cached_means	aos	8	1024	1	1	2	1024	48k	3	69.5196	4.14369
2M	cuda_cached_means	aos	8	1024	1	1	2	1024	48k	4	69.3901	4.13597
2M	cuda_cached_means	aos	8	1024	1	1	2	1024	48k	5	69.3993	4.13652
2M	cuda_cached_means	aos	8	1024	1	1	4	256	48k	1	48.3119	2.87961
2M	cuda_cached_means	aos	8	1024	1	1	4	256	48k	2	48.3074	2.87935
2M	cuda_cached_means	aos	8	1024	1	1	4	256	48k	3	48.3106	2.87953
2M	cuda_cached_means	aos	8	1024	1	1	4	256	48k	4	48.3096	2.87948
2M	cuda_cached_means	aos	8	1024	1	1	4	256	48k	5	48.3051	2.87921
2M	cuda_cached_means	aos	8	1024	1	1	4	1024	48k	1	47.6918	2.84265
2M	cuda_cached_means	aos	8	1024	1	1	4	1024	48k	2	47.6716	2.84145
2M	cuda_cached_means	aos	8	1024	1	1	4	1024	48k	3	47.7593	2.84667
2M	cuda_cached_means	aos	8	1024	1	1	4	1024	48k	4	47.6914	2.84263
2M	cuda_cached_means	aos	8	1024	1	1	4	1024	48k	5	47.6511	2.84023
2M	cuda_cached_means	aos	8	1024	1	1	8	256	48k	1	42.8864	2.55623
2M	cuda_cached_means	aos	8	1024	1	1	8	256	48k	2	42.8185	2.55218
2M	cuda_cached_means	aos	8	1024	1	1	8	256	48k	3	42.8592	2.55461
2M	cuda_cached_means	aos	8	1024	1	1	8	256	48k	4	42.883	2.55603
2M	cuda_cached_means	aos	8	1024	1	1	8	256	48k	5	42.8668	2.55506
2M	cuda_cached_means	aos	8	1024	1	1	8	1024	48k	1	43.2501	2.57791
2M	cuda_cached_means	aos	8	1024	1	1	8	1024	48k	2	43.272	2.57921
2M	cuda_cached_means	aos	8	1024	1	1	8	1024	48k	3	43.2548	2.57819
2M	cuda_cached_means	aos	8	1024	1	1	8	1024	48k	4	43.2634	2.5787
2M	cuda_cached_means	aos	8	1024	1	1	8	1024	48k	5	43.2706	2.57913
2M	cuda_cached_means	aos	8	1024	1	1	16	256	48k	1	38.2007	2.27694
2M	cuda_cached_means	aos	8	1024	1	1	16	256	48k	2	38.2172	2.27792
2M	cuda_cached_means	aos	8	1024	1	1	16	256	48k	3	38.1727	2.27527
2M	cuda_cached_means	aos	8	1024	1	1	16	256	48k	4	38.2004	2.27692
2M	cuda_cached_means	aos	8	1024	1	1	16	256	48k	5	38.2045	2.27717
2M	cuda_cached_means	aos	8	1024	1	1	16	1024	48k	1	36.5978	2.1814
2M	cuda_cached_means	aos	8	1024	1	1	16	1024	48k	2	36.595	2.18123
2M	cuda_cached_means	aos	8	1024	1	1	16	1024	48k	3	36.5797	2.18032
2M	cuda_cached_means	aos	8	1024	1	1	16	1024	48k	4	36.5942	2.18119
2M	cuda_cached_means	aos	8	1024	1	1	16	1024	48k	5	36.599	2.18147
2M	cuda_cached_means	aos	16	16	1	1	1	256	48k	1	14.4023	0.429222
2M	cuda_cached_means	aos	16	16	1	1	1	256	48k	2	14.3686	0.428219
2M	cuda_cached_means	aos	16	16	1	1	1	256	48k	3	14.3899	0.428852
2M	cuda_cached_means	aos	16	16	1	1	1	256	48k	4	14.361	0.42799
2M	cuda_cached_means	aos	16	16	1	1	1	256	48k	5	14.3817	0.42861
2M	cuda_cached_means	aos	16	16	1	1	1	1024	48k	1	14.3979	0.429091
2M	cuda_cached_means	aos	16	16	1	1	1	1024	48k	2	14.3118	0.426524
2M	cuda_cached_means	aos	16	16	1	1	1	1024	48k	3	14.3693	0.428239
2M	cuda_cached_means	aos	16	16	1	1	1	1024	48k	4	14.3561	0.427844
2M	cuda_cached_means	aos	16	16	1	1	1	1024	48k	5	14.3425	0.427439
2M	cuda_cached_means	aos	16	16	1	1	2	256	48k	1	7.23656	0.215666
2M	cuda_cached_means	aos	16	16	1	1	2	256	48k	2	7.24075	0.215791
2M	cuda_cached_means	aos	16	16	1	1	2	256	48k	3	7.25265	0.216146
2M	cuda_cached_means	aos	16	16	1	1	2	256	48k	4	7.25611	0.216249
2M	cuda_cached_means	aos	16	16	1	1	2	256	48k	5	7.2278	0.215405
2M	cuda_cached_means	aos	16	16	1	1	2	1024	48k	1	7.37245	0.219716
2M	cuda_cached_means	aos	16	16	1	1	2	1024	48k	2	7.38564	0.220109
2M	cuda_cached_means	aos	16	16	1	1	2	1024	48k	3	7.37965	0.219931
2M	cuda_cached_means	aos	16	16	1	1	2	1024	48k	4	7.38635	0.220131
2M	cuda_cached_means	aos	16	16	1	1	2	1024	48k	5	7.38315	0.220035
2M	cuda_cached_means	aos	16	16	1	1	4	256	48k	1	3.90733	0.116448
2M	cuda_cached_means	aos	16	16	1	1	4	256	48k	2	3.91757	0.116753
2M	cuda_cached_means	aos	16	16	1	1	4	256	48k	3	3.91641	0.116718
2M	cuda_cached_means	aos	16	16	1	1	4	256	48k	4	3.87979	0.115627
2M	cuda_cached_means	aos	16	16	1	1	4	256	48k	5	3.93973	0.117413
2M	cuda_cached_means	aos	16	16	1	1	4	1024	48k	1	4.93368	0.147035
2M	cuda_cached_means	aos	16	16	1	1	4	1024	48k	2	4.76053	0.141875
2M	cuda_cached_means	aos	16	16	1	1	4	1024	48k	3	4.7496	0.141549
2M	cuda_cached_means	aos	16	16	1	1	4	1024	48k	4	4.9705	0.148132
2M	cuda_cached_means	aos	16	16	1	1	4	1024	48k	5	4.95059	0.147539
2M	cuda_cached_means	aos	16	16	1	1	8	256	48k	1	1.92993	0.0575165
2M	cuda_cached_means	aos	16	16	1	1	8	256	48k	2	1.93168	0.0575684
2M	cuda_cached_means	aos	16	16	1	1	8	256	48k	3	1.93914	0.0577909
2M	cuda_cached_means	aos	16	16	1	1	8	256	48k	4	1.92608	0.0574018
2M	cuda_cached_means	aos	16	16	1	1	8	256	48k	5	1.92803	0.0574597
2M	cuda_cached_means	aos	16	16	1	1	8	1024	48k	1	2.18007	0.0649712
