N	blockSize	algorithm	layout	dim	k	privCopies	itemsPerThread	seed	totalTime	normalizedTime
4M	256	cuda_fake_shm	aos	64	64	1	1	4	231.732	0.86327
4M	256	cuda_fake_shm	aos	64	64	1	1	5	231.763	0.863384
4M	256	cuda_fake_shm	aos	64	64	1	16	1	14.5444	0.0541822
4M	256	cuda_fake_shm	aos	64	64	1	16	2	14.556	0.0542252
4M	256	cuda_fake_shm	aos	64	64	1	16	3	14.5693	0.0542749
4M	256	cuda_fake_shm	aos	64	64	1	16	4	14.5391	0.0541623
4M	256	cuda_fake_shm	aos	64	64	1	16	5	14.5627	0.0542503
4M	256	cuda_fake_shm	aos	64	64	1	64	1	8.81406	0.0328349
4M	256	cuda_fake_shm	aos	64	64	1	64	2	9.62297	0.0358483
4M	256	cuda_fake_shm	aos	64	64	1	64	3	8.80925	0.032817
4M	256	cuda_fake_shm	aos	64	64	1	64	4	8.81331	0.0328321
4M	256	cuda_fake_shm	aos	64	64	1	64	5	8.81146	0.0328253
4M	256	cuda_fake_shm	aos	64	64	1	256	1	7.89932	0.0294273
4M	256	cuda_fake_shm	aos	64	64	1	256	2	7.90684	0.0294553
4M	256	cuda_fake_shm	aos	64	64	1	256	3	7.93158	0.0295474
4M	256	cuda_fake_shm	aos	64	64	1	256	4	8.63254	0.0321587
4M	256	cuda_fake_shm	aos	64	64	1	256	5	7.90137	0.0294349
4M	256	cuda_fake_shm	aos	64	64	1	1024	1	7.76315	0.02892
4M	256	cuda_fake_shm	aos	64	64	1	1024	2	7.7828	0.0289932
4M	256	cuda_fake_shm	aos	64	64	1	1024	3	7.8418	0.029213
4M	256	cuda_fake_shm	aos	64	64	1	1024	4	7.80007	0.0290575
4M	256	cuda_fake_shm	aos	64	64	1	1024	5	7.78856	0.0290147
4M	256	cuda_fake_shm	aos	64	64	2	1	1	231.738	0.863292
4M	256	cuda_fake_shm	aos	64	64	2	1	2	231.746	0.863321
4M	256	cuda_fake_shm	aos	64	64	2	1	3	231.742	0.863307
4M	256	cuda_fake_shm	aos	64	64	2	1	4	231.754	0.863351
4M	256	cuda_fake_shm	aos	64	64	2	1	5	231.74	0.863299
4M	256	cuda_fake_shm	aos	64	64	2	16	1	14.5423	0.0541742
4M	256	cuda_fake_shm	aos	64	64	2	16	2	14.5656	0.054261
4M	256	cuda_fake_shm	aos	64	64	2	16	3	14.554	0.0542179
4M	256	cuda_fake_shm	aos	64	64	2	16	4	14.5687	0.0542725
4M	256	cuda_fake_shm	aos	64	64	2	16	5	14.5504	0.0542043
4M	256	cuda_fake_shm	aos	64	64	2	64	1	8.92526	0.0332492
4M	256	cuda_fake_shm	aos	64	64	2	64	2	8.92125	0.0332343
4M	256	cuda_fake_shm	aos	64	64	2	64	3	8.91712	0.0332189
4M	256	cuda_fake_shm	aos	64	64	2	64	4	8.91283	0.0332029
4M	256	cuda_fake_shm	aos	64	64	2	64	5	8.91956	0.0332279
4M	256	cuda_fake_shm	aos	64	64	2	256	1	7.9236	0.0295177
4M	256	cuda_fake_shm	aos	64	64	2	256	2	7.94233	0.0295875
4M	256	cuda_fake_shm	aos	64	64	2	256	3	7.92659	0.0295288
4M	256	cuda_fake_shm	aos	64	64	2	256	4	7.93302	0.0295528
4M	256	cuda_fake_shm	aos	64	64	2	256	5	7.92365	0.0295179
4M	256	cuda_fake_shm	aos	64	64	2	1024	1	7.77913	0.0289795
4M	256	cuda_fake_shm	aos	64	64	2	1024	2	7.83053	0.029171
4M	256	cuda_fake_shm	aos	64	64	2	1024	3	7.76577	0.0289297
4M	256	cuda_fake_shm	aos	64	64	2	1024	4	7.76395	0.028923
4M	256	cuda_fake_shm	aos	64	64	2	1024	5	7.81579	0.0291161
4M	256	cuda_fake_shm	aos	64	64	4	1	1	231.772	0.863418
4M	256	cuda_fake_shm	aos	64	64	4	1	2	239.611	0.892621
4M	256	cuda_fake_shm	aos	64	64	4	1	3	231.773	0.863422
4M	256	cuda_fake_shm	aos	64	64	4	1	4	231.743	0.863308
4M	256	cuda_fake_shm	aos	64	64	4	1	5	231.771	0.863414
4M	256	cuda_fake_shm	aos	64	64	4	16	1	14.5655	0.0542608
4M	256	cuda_fake_shm	aos	64	64	4	16	2	14.5275	0.0541192
4M	256	cuda_fake_shm	aos	64	64	4	16	3	14.5368	0.0541537
4M	256	cuda_fake_shm	aos	64	64	4	16	4	15.9017	0.0592384
4M	256	cuda_fake_shm	aos	64	64	4	16	5	14.5558	0.0542246
4M	256	cuda_fake_shm	aos	64	64	4	64	1	8.9259	0.0332516
4M	256	cuda_fake_shm	aos	64	64	4	64	2	8.92692	0.0332554
4M	256	cuda_fake_shm	aos	64	64	4	64	3	8.91919	0.0332266
4M	256	cuda_fake_shm	aos	64	64	4	64	4	8.93165	0.033273
4M	256	cuda_fake_shm	aos	64	64	4	64	5	8.91986	0.0332291
4M	256	cuda_fake_shm	aos	64	64	4	256	1	7.94104	0.0295827
4M	256	cuda_fake_shm	aos	64	64	4	256	2	7.92535	0.0295242
4M	256	cuda_fake_shm	aos	64	64	4	256	3	7.93296	0.0295526
4M	256	cuda_fake_shm	aos	64	64	4	256	4	7.91614	0.0294899
4M	256	cuda_fake_shm	aos	64	64	4	256	5	7.9453	0.0295985
4M	256	cuda_fake_shm	aos	64	64	4	1024	1	7.79483	0.029038
4M	256	cuda_fake_shm	aos	64	64	4	1024	2	8.51266	0.0317121
4M	256	cuda_fake_shm	aos	64	64	4	1024	3	8.53074	0.0317795
4M	256	cuda_fake_shm	aos	64	64	4	1024	4	8.4655	0.0315364
4M	256	cuda_fake_shm	aos	64	64	4	1024	5	7.79793	0.0290496
4M	256	cuda_fake_shm	aos	64	64	8	1	1	231.774	0.863426
4M	256	cuda_fake_shm	aos	64	64	8	1	2	231.753	0.863348
4M	256	cuda_fake_shm	aos	64	64	8	1	3	231.79	0.863483
4M	256	cuda_fake_shm	aos	64	64	8	1	4	231.754	0.863352
4M	256	cuda_fake_shm	aos	64	64	8	1	5	231.779	0.863443
4M	256	cuda_fake_shm	aos	64	64	8	16	1	15.1389	0.0563968
4M	256	cuda_fake_shm	aos	64	64	8	16	2	14.5297	0.0541274
4M	256	cuda_fake_shm	aos	64	64	8	16	3	14.4931	0.053991
4M	256	cuda_fake_shm	aos	64	64	8	16	4	14.5614	0.0542454
4M	256	cuda_fake_shm	aos	64	64	8	16	5	14.5392	0.0541627
4M	256	cuda_fake_shm	aos	64	64	8	64	1	8.92029	0.0332307
4M	256	cuda_fake_shm	aos	64	64	8	64	2	9.74184	0.0362912
4M	256	cuda_fake_shm	aos	64	64	8	64	3	8.91894	0.0332256
4M	256	cuda_fake_shm	aos	64	64	8	64	4	8.91841	0.0332237
4M	256	cuda_fake_shm	aos	64	64	8	64	5	8.92185	0.0332365
4M	256	cuda_fake_shm	aos	64	64	8	256	1	7.93851	0.0295733
4M	256	cuda_fake_shm	aos	64	64	8	256	2	7.91536	0.029487
4M	256	cuda_fake_shm	aos	64	64	8	256	3	7.93344	0.0295544
4M	256	cuda_fake_shm	aos	64	64	8	256	4	7.92463	0.0295216
4M	256	cuda_fake_shm	aos	64	64	8	256	5	7.91553	0.0294876
4M	256	cuda_fake_shm	aos	64	64	8	1024	1	7.80582	0.0290789
4M	256	cuda_fake_shm	aos	64	64	8	1024	2	7.81313	0.0291062
4M	256	cuda_fake_shm	aos	64	64	8	1024	3	7.81167	0.0291007
4M	256	cuda_fake_shm	aos	64	64	8	1024	4	7.78152	0.0289884
4M	256	cuda_fake_shm	aos	64	64	8	1024	5	7.74782	0.0288629
4M	256	cuda_fake_shm	aos	64	64	16	1	1	228.118	0.849804
4M	256	cuda_fake_shm	aos	64	64	16	1	2	228.104	0.849755
4M	256	cuda_fake_shm	aos	64	64	16	1	3	228.122	0.849821
4M	256	cuda_fake_shm	aos	64	64	16	1	4	228.119	0.84981
4M	256	cuda_fake_shm	aos	64	64	16	1	5	228.118	0.849807
4M	256	cuda_fake_shm	aos	64	64	16	16	1	14.2884	0.0532283
4M	256	cuda_fake_shm	aos	64	64	16	16	2	15.6169	0.0581777
4M	256	cuda_fake_shm	aos	64	64	16	16	3	14.2815	0.0532027
4M	256	cuda_fake_shm	aos	64	64	16	16	4	14.285	0.0532157
4M	256	cuda_fake_shm	aos	64	64	16	16	5	14.2774	0.0531875
4M	256	cuda_fake_shm	aos	64	64	16	64	1	8.92799	0.0332593
4M	256	cuda_fake_shm	aos	64	64	16	64	2	8.92021	0.0332304
4M	256	cuda_fake_shm	aos	64	64	16	64	3	8.91955	0.0332279
4M	256	cuda_fake_shm	aos	64	64	16	64	4	9.74037	0.0362857
4M	256	cuda_fake_shm	aos	64	64	16	64	5	8.92317	0.0332414
4M	256	cuda_fake_shm	aos	64	64	16	256	1	7.93022	0.0295424
4M	256	cuda_fake_shm	aos	64	64	16	256	2	7.93834	0.0295726
4M	256	cuda_fake_shm	aos	64	64	16	256	3	7.92684	0.0295298
4M	256	cuda_fake_shm	aos	64	64	16	256	4	7.92081	0.0295073
4M	256	cuda_fake_shm	aos	64	64	16	256	5	7.92117	0.0295087
4M	256	cuda_fake_shm	aos	64	64	16	1024	1	7.78995	0.0290198
4M	256	cuda_fake_shm	aos	64	64	16	1024	2	7.80983	0.0290939
4M	256	cuda_fake_shm	aos	64	64	16	1024	3	7.76576	0.0289297
4M	256	cuda_fake_shm	aos	64	64	16	1024	4	7.82012	0.0291322
4M	256	cuda_fake_shm	aos	64	64	16	1024	5	7.77032	0.0289467
4M	256	cuda_fake_shm	aos	64	64	32	1	1	226.316	0.843091
4M	256	cuda_fake_shm	aos	64	64	32	1	2	226.313	0.843083
4M	256	cuda_fake_shm	aos	64	64	32	1	3	235.636	0.877811
4M	256	cuda_fake_shm	aos	64	64	32	1	4	226.311	0.843075
4M	256	cuda_fake_shm	aos	64	64	32	1	5	226.314	0.843086
4M	256	cuda_fake_shm	aos	64	64	32	16	1	14.167	0.0527763
4M	256	cuda_fake_shm	aos	64	64	32	16	2	14.1704	0.0527888
4M	256	cuda_fake_shm	aos	64	64	32	16	3	14.1682	0.0527806
4M	256	cuda_fake_shm	aos	64	64	32	16	4	14.1666	0.0527746
4M	256	cuda_fake_shm	aos	64	64	32	16	5	14.7217	0.0548427
4M	256	cuda_fake_shm	aos	64	64	32	64	1	8.91883	0.0332252
4M	256	cuda_fake_shm	aos	64	64	32	64	2	8.92032	0.0332308
4M	256	cuda_fake_shm	aos	64	64	32	64	3	8.9229	0.0332404
4M	256	cuda_fake_shm	aos	64	64	32	64	4	8.92014	0.0332301
4M	256	cuda_fake_shm	aos	64	64	32	64	5	8.92237	0.0332384
4M	256	cuda_fake_shm	aos	64	64	32	256	1	8.66038	0.0322624
4M	256	cuda_fake_shm	aos	64	64	32	256	2	7.95129	0.0296209
4M	256	cuda_fake_shm	aos	64	64	32	256	3	7.95453	0.0296329
4M	256	cuda_fake_shm	aos	64	64	32	256	4	7.92792	0.0295338
4M	256	cuda_fake_shm	aos	64	64	32	256	5	7.93641	0.0295654
4M	256	cuda_fake_shm	aos	64	64	32	1024	1	7.83406	0.0291842
4M	256	cuda_fake_shm	aos	64	64	32	1024	2	7.78233	0.0289915
4M	256	cuda_fake_shm	aos	64	64	32	1024	3	8.54107	0.031818
4M	256	cuda_fake_shm	aos	64	64	32	1024	4	7.8179	0.0291239
4M	256	cuda_fake_shm	aos	64	64	32	1024	5	7.80768	0.0290859
4M	256	cuda_fake_shm	aos	64	64	64	1	1	225.415	0.839736
4M	256	cuda_fake_shm	aos	64	64	64	1	2	225.419	0.83975
4M	256	cuda_fake_shm	aos	64	64	64	1	3	225.415	0.839735
4M	256	cuda_fake_shm	aos	64	64	64	1	4	225.416	0.83974
4M	256	cuda_fake_shm	aos	64	64	64	1	5	232.692	0.866845
4M	256	cuda_fake_shm	aos	64	64	64	16	1	14.1185	0.0525956
4M	256	cuda_fake_shm	aos	64	64	64	16	2	14.1262	0.0526241
4M	256	cuda_fake_shm	aos	64	64	64	16	3	14.1154	0.052584
4M	256	cuda_fake_shm	aos	64	64	64	16	4	14.1182	0.0525944
4M	256	cuda_fake_shm	aos	64	64	64	16	5	14.1179	0.0525931
4M	256	cuda_fake_shm	aos	64	64	64	64	1	8.93073	0.0332696
4M	256	cuda_fake_shm	aos	64	64	64	64	2	8.92933	0.0332643
4M	256	cuda_fake_shm	aos	64	64	64	64	3	8.92129	0.0332344
4M	256	cuda_fake_shm	aos	64	64	64	64	4	8.92338	0.0332422
4M	256	cuda_fake_shm	aos	64	64	64	64	5	8.92592	0.0332516
4M	256	cuda_fake_shm	aos	64	64	64	256	1	7.92944	0.0295395
4M	256	cuda_fake_shm	aos	64	64	64	256	2	7.9604	0.0296548
4M	256	cuda_fake_shm	aos	64	64	64	256	3	8.6774	0.0323258
4M	256	cuda_fake_shm	aos	64	64	64	256	4	8.65866	0.032256
4M	256	cuda_fake_shm	aos	64	64	64	256	5	7.95287	0.0296267
4M	256	cuda_fake_shm	aos	64	64	64	1024	1	7.8195	0.0291299
4M	256	cuda_fake_shm	aos	64	64	64	1024	2	7.83289	0.0291798
4M	256	cuda_fake_shm	aos	64	64	64	1024	3	7.8188	0.0291273
4M	256	cuda_fake_shm	aos	64	64	64	1024	4	7.8171	0.029121
4M	256	cuda_fake_shm	aos	64	64	64	1024	5	7.81503	0.0291133
4M	256	cuda_fake_shm	aos	64	256	1	1	1	684.157	2.54868
4M	256	cuda_fake_shm	aos	64	256	1	1	2	684.212	2.54889
4M	256	cuda_fake_shm	aos	64	256	1	1	3	684.163	2.5487
4M	256	cuda_fake_shm	aos	64	256	1	1	4	684.156	2.54868
4M	256	cuda_fake_shm	aos	64	256	1	1	5	684.189	2.5488
4M	256	cuda_fake_shm	aos	64	256	1	16	1	46.4766	0.173139
4M	256	cuda_fake_shm	aos	64	256	1	16	2	50.7703	0.189134
4M	256	cuda_fake_shm	aos	64	256	1	16	3	46.4829	0.173162
4M	256	cuda_fake_shm	aos	64	256	1	16	4	46.469	0.173111
4M	256	cuda_fake_shm	aos	64	256	1	16	5	46.4812	0.173156
4M	256	cuda_fake_shm	aos	64	256	1	64	1	17.3885	0.0647772
4M	256	cuda_fake_shm	aos	64	256	1	64	2	17.3471	0.064623
4M	256	cuda_fake_shm	aos	64	256	1	64	3	17.3818	0.0647521
4M	256	cuda_fake_shm	aos	64	256	1	64	4	18.934	0.0705345
4M	256	cuda_fake_shm	aos	64	256	1	64	5	17.3498	0.064633
4M	256	cuda_fake_shm	aos	64	256	1	256	1	12.5198	0.04664
4M	256	cuda_fake_shm	aos	64	256	1	256	2	12.4975	0.0465568
4M	256	cuda_fake_shm	aos	64	256	1	256	3	12.5272	0.0466674
4M	256	cuda_fake_shm	aos	64	256	1	256	4	12.5175	0.0466314
4M	256	cuda_fake_shm	aos	64	256	1	256	5	12.5092	0.0466004
4M	256	cuda_fake_shm	aos	64	256	1	1024	1	11.2976	0.0420869
4M	256	cuda_fake_shm	aos	64	256	1	1024	2	11.2918	0.0420653
4M	256	cuda_fake_shm	aos	64	256	1	1024	3	11.2954	0.0420787
4M	256	cuda_fake_shm	aos	64	256	1	1024	4	11.2972	0.0420855
4M	256	cuda_fake_shm	aos	64	256	1	1024	5	11.2802	0.0420221
4M	256	cuda_fake_shm	aos	64	256	2	1	1	684.299	2.54921
4M	256	cuda_fake_shm	aos	64	256	2	1	2	686.11	2.55596
4M	256	cuda_fake_shm	aos	64	256	2	1	3	684.285	2.54916
4M	256	cuda_fake_shm	aos	64	256	2	1	4	684.273	2.54911
4M	256	cuda_fake_shm	aos	64	256	2	1	5	684.292	2.54919
4M	256	cuda_fake_shm	aos	64	256	2	16	1	46.2259	0.172205
4M	256	cuda_fake_shm	aos	64	256	2	16	2	46.2378	0.172249
4M	256	cuda_fake_shm	aos	64	256	2	16	3	50.5128	0.188175
4M	256	cuda_fake_shm	aos	64	256	2	16	4	46.2697	0.172368
4M	256	cuda_fake_shm	aos	64	256	2	16	5	46.2468	0.172283
4M	256	cuda_fake_shm	aos	64	256	2	64	1	17.273	0.0643468
4M	256	cuda_fake_shm	aos	64	256	2	64	2	17.2646	0.0643156
4M	256	cuda_fake_shm	aos	64	256	2	64	3	17.2409	0.0642272
4M	256	cuda_fake_shm	aos	64	256	2	64	4	17.261	0.0643021
4M	256	cuda_fake_shm	aos	64	256	2	64	5	18.8746	0.0703133
4M	256	cuda_fake_shm	aos	64	256	2	256	1	12.5125	0.0466127
4M	256	cuda_fake_shm	aos	64	256	2	256	2	12.4943	0.0465448
4M	256	cuda_fake_shm	aos	64	256	2	256	3	12.5394	0.0467128
4M	256	cuda_fake_shm	aos	64	256	2	256	4	12.5071	0.0465925
4M	256	cuda_fake_shm	aos	64	256	2	256	5	12.524	0.0466554
4M	256	cuda_fake_shm	aos	64	256	2	1024	1	12.3771	0.0461084
4M	256	cuda_fake_shm	aos	64	256	2	1024	2	11.3048	0.0421138
4M	256	cuda_fake_shm	aos	64	256	2	1024	3	11.3059	0.0421178
4M	256	cuda_fake_shm	aos	64	256	2	1024	4	11.2969	0.0420843
4M	256	cuda_fake_shm	aos	64	256	2	1024	5	11.3001	0.0420962
4M	256	cuda_fake_shm	aos	64	256	4	1	1	684.303	2.54923
4M	256	cuda_fake_shm	aos	64	256	4	1	2	684.289	2.54918
4M	256	cuda_fake_shm	aos	64	256	4	1	3	694.505	2.58723
4M	256	cuda_fake_shm	aos	64	256	4	1	4	685.62	2.55413
4M	256	cuda_fake_shm	aos	64	256	4	1	5	684.289	2.54917
4M	256	cuda_fake_shm	aos	64	256	4	16	1	46.2339	0.172235
4M	256	cuda_fake_shm	aos	64	256	4	16	2	46.2394	0.172255
4M	256	cuda_fake_shm	aos	64	256	4	16	3	46.2381	0.17225
4M	256	cuda_fake_shm	aos	64	256	4	16	4	50.4757	0.188037
4M	256	cuda_fake_shm	aos	64	256	4	16	5	46.2474	0.172285
4M	256	cuda_fake_shm	aos	64	256	4	64	1	17.2703	0.064337
4M	256	cuda_fake_shm	aos	64	256	4	64	2	17.2755	0.0643562
4M	256	cuda_fake_shm	aos	64	256	4	64	3	17.2416	0.0642301
4M	256	cuda_fake_shm	aos	64	256	4	64	4	17.2367	0.0642116
4M	256	cuda_fake_shm	aos	64	256	4	64	5	17.2824	0.0643818
4M	256	cuda_fake_shm	aos	64	256	4	256	1	12.499	0.0465626
4M	256	cuda_fake_shm	aos	64	256	4	256	2	12.5373	0.046705
4M	256	cuda_fake_shm	aos	64	256	4	256	3	12.5163	0.046627
4M	256	cuda_fake_shm	aos	64	256	4	256	4	12.5104	0.0466049
4M	256	cuda_fake_shm	aos	64	256	4	256	5	12.511	0.0466071
4M	256	cuda_fake_shm	aos	64	256	4	1024	1	11.2977	0.042087
4M	256	cuda_fake_shm	aos	64	256	4	1024	2	12.3842	0.0461349
4M	256	cuda_fake_shm	aos	64	256	4	1024	3	12.3785	0.0461137
4M	256	cuda_fake_shm	aos	64	256	4	1024	4	12.3883	0.0461499
4M	256	cuda_fake_shm	aos	64	256	4	1024	5	12.3872	0.0461458
4M	256	cuda_fake_shm	aos	64	256	8	1	1	684.59	2.5503
4M	256	cuda_fake_shm	aos	64	256	8	1	2	684.6	2.55033
4M	256	cuda_fake_shm	aos	64	256	8	1	3	684.637	2.55047
4M	256	cuda_fake_shm	aos	64	256	8	1	4	684.609	2.55037
4M	256	cuda_fake_shm	aos	64	256	8	1	5	684.586	2.55028
4M	256	cuda_fake_shm	aos	64	256	8	16	1	46.0945	0.171715
4M	256	cuda_fake_shm	aos	64	256	8	16	2	46.088	0.171691
4M	256	cuda_fake_shm	aos	64	256	8	16	3	46.0949	0.171717
4M	256	cuda_fake_shm	aos	64	256	8	16	4	46.0978	0.171728
4M	256	cuda_fake_shm	aos	64	256	8	16	5	46.0926	0.171708
4M	256	cuda_fake_shm	aos	64	256	8	64	1	17.0835	0.0636408
4M	256	cuda_fake_shm	aos	64	256	8	64	2	18.844	0.0701995
4M	256	cuda_fake_shm	aos	64	256	8	64	3	17.0749	0.0636091
4M	256	cuda_fake_shm	aos	64	256	8	64	4	17.0746	0.0636077
4M	256	cuda_fake_shm	aos	64	256	8	64	5	17.0894	0.0636628
4M	256	cuda_fake_shm	aos	64	256	8	256	1	12.5211	0.0466448
4M	256	cuda_fake_shm	aos	64	256	8	256	2	12.4924	0.0465378
4M	256	cuda_fake_shm	aos	64	256	8	256	3	12.4757	0.0464756
4M	256	cuda_fake_shm	aos	64	256	8	256	4	12.9112	0.0480981
4M	256	cuda_fake_shm	aos	64	256	8	256	5	12.4468	0.0463678
4M	256	cuda_fake_shm	aos	64	256	8	1024	1	11.2944	0.0420749
4M	256	cuda_fake_shm	aos	64	256	8	1024	2	11.2968	0.042084
4M	256	cuda_fake_shm	aos	64	256	8	1024	3	11.3055	0.0421162
4M	256	cuda_fake_shm	aos	64	256	8	1024	4	11.3042	0.0421113
4M	256	cuda_fake_shm	aos	64	256	8	1024	5	11.3109	0.0421364
4M	256	cuda_fake_shm	aos	64	256	16	1	1	680.845	2.53635
4M	256	cuda_fake_shm	aos	64	256	16	1	2	680.839	2.53632
4M	256	cuda_fake_shm	aos	64	256	16	1	3	680.846	2.53635
4M	256	cuda_fake_shm	aos	64	256	16	1	4	680.864	2.53642
4M	256	cuda_fake_shm	aos	64	256	16	1	5	680.862	2.53641
4M	256	cuda_fake_shm	aos	64	256	16	16	1	46.3439	0.172644
4M	256	cuda_fake_shm	aos	64	256	16	16	2	45.8763	0.170903
4M	256	cuda_fake_shm	aos	64	256	16	16	3	45.8768	0.170904
4M	256	cuda_fake_shm	aos	64	256	16	16	4	45.8813	0.170921
4M	256	cuda_fake_shm	aos	64	256	16	16	5	45.8732	0.170891
4M	256	cuda_fake_shm	aos	64	256	16	64	1	17.0082	0.0633605
4M	256	cuda_fake_shm	aos	64	256	16	64	2	17.0118	0.063374
4M	256	cuda_fake_shm	aos	64	256	16	64	3	18.624	0.0693797
4M	256	cuda_fake_shm	aos	64	256	16	64	4	17.0368	0.063467
4M	256	cuda_fake_shm	aos	64	256	16	64	5	17.0211	0.0634084
4M	256	cuda_fake_shm	aos	64	256	16	256	1	12.4613	0.046422
4M	256	cuda_fake_shm	aos	64	256	16	256	2	12.4754	0.0464746
4M	256	cuda_fake_shm	aos	64	256	16	256	3	12.4586	0.046412
4M	256	cuda_fake_shm	aos	64	256	16	256	4	12.4669	0.046443
4M	256	cuda_fake_shm	aos	64	256	16	256	5	12.4614	0.0464223
4M	256	cuda_fake_shm	aos	64	256	16	1024	1	11.2896	0.042057
4M	256	cuda_fake_shm	aos	64	256	16	1024	2	11.2866	0.0420458
4M	256	cuda_fake_shm	aos	64	256	16	1024	3	11.3158	0.0421547
4M	256	cuda_fake_shm	aos	64	256	16	1024	4	11.3183	0.0421641
4M	256	cuda_fake_shm	aos	64	256	16	1024	5	11.286	0.0420435
4M	256	cuda_fake_shm	aos	64	256	32	1	1	706.859	2.63326
4M	256	cuda_fake_shm	aos	64	256	32	1	2	714.725	2.66256
4M	256	cuda_fake_shm	aos	64	256	32	1	3	706.837	2.63317
4M	256	cuda_fake_shm	aos	64	256	32	1	4	706.862	2.63327
4M	256	cuda_fake_shm	aos	64	256	32	1	5	706.844	2.6332
4M	256	cuda_fake_shm	aos	64	256	32	16	1	47.5205	0.177028
4M	256	cuda_fake_shm	aos	64	256	32	16	2	47.5276	0.177054
4M	256	cuda_fake_shm	aos	64	256	32	16	3	51.9185	0.193412
4M	256	cuda_fake_shm	aos	64	256	32	16	4	47.5173	0.177016
4M	256	cuda_fake_shm	aos	64	256	32	16	5	47.522	0.177033
4M	256	cuda_fake_shm	aos	64	256	32	64	1	17.5466	0.0653661
4M	256	cuda_fake_shm	aos	64	256	32	64	2	17.5581	0.0654089
4M	256	cuda_fake_shm	aos	64	256	32	64	3	17.5656	0.0654369
4M	256	cuda_fake_shm	aos	64	256	32	64	4	17.5709	0.0654567
4M	256	cuda_fake_shm	aos	64	256	32	64	5	17.5816	0.0654966
4M	256	cuda_fake_shm	aos	64	256	32	256	1	12.4503	0.0463811
4M	256	cuda_fake_shm	aos	64	256	32	256	2	12.481	0.0464952
4M	256	cuda_fake_shm	aos	64	256	32	256	3	12.4427	0.0463526
4M	256	cuda_fake_shm	aos	64	256	32	256	4	12.5261	0.0466632
4M	256	cuda_fake_shm	aos	64	256	32	256	5	12.4564	0.0464037
4M	256	cuda_fake_shm	aos	64	256	32	1024	1	12.391	0.0461602
4M	256	cuda_fake_shm	aos	64	256	32	1024	2	11.2906	0.0420609
4M	256	cuda_fake_shm	aos	64	256	32	1024	3	11.2962	0.0420818
4M	256	cuda_fake_shm	aos	64	256	32	1024	4	11.3099	0.0421327
4M	256	cuda_fake_shm	aos	64	256	32	1024	5	11.314	0.042148
4M	256	cuda_fake_shm	aos	64	256	64	1	1	692.347	2.57919
4M	256	cuda_fake_shm	aos	64	256	64	1	2	692.905	2.58127
4M	256	cuda_fake_shm	aos	64	256	64	1	3	701.577	2.61358
4M	256	cuda_fake_shm	aos	64	256	64	1	4	694.883	2.58864
4M	256	cuda_fake_shm	aos	64	256	64	1	5	694.127	2.58582
4M	256	cuda_fake_shm	aos	64	256	64	16	1	47.0436	0.175251
4M	256	cuda_fake_shm	aos	64	256	64	16	2	47.0423	0.175246
4M	256	cuda_fake_shm	aos	64	256	64	16	3	47.0459	0.17526
4M	256	cuda_fake_shm	aos	64	256	64	16	4	51.3965	0.191467
4M	256	cuda_fake_shm	aos	64	256	64	16	5	47.047	0.175264
4M	256	cuda_fake_shm	aos	64	256	64	64	1	17.8343	0.0664379
4M	256	cuda_fake_shm	aos	64	256	64	64	2	17.851	0.0665001
4M	256	cuda_fake_shm	aos	64	256	64	64	3	17.8403	0.0664604
4M	256	cuda_fake_shm	aos	64	256	64	64	4	17.8509	0.0664996
4M	256	cuda_fake_shm	aos	64	256	64	64	5	17.8325	0.0664311
4M	256	cuda_fake_shm	aos	64	256	64	256	1	12.509	0.0465997
4M	256	cuda_fake_shm	aos	64	256	64	256	2	12.4901	0.0465293
4M	256	cuda_fake_shm	aos	64	256	64	256	3	12.4949	0.0465471
4M	256	cuda_fake_shm	aos	64	256	64	256	4	12.494	0.0465439
4M	256	cuda_fake_shm	aos	64	256	64	256	5	12.4977	0.0465574
4M	256	cuda_fake_shm	aos	64	256	64	1024	1	11.3215	0.0421759
4M	256	cuda_fake_shm	aos	64	256	64	1024	2	12.399	0.0461899
4M	256	cuda_fake_shm	aos	64	256	64	1024	3	11.3194	0.042168
4M	256	cuda_fake_shm	aos	64	256	64	1024	4	11.3342	0.0422232
4M	256	cuda_fake_shm	aos	64	256	64	1024	5	11.3346	0.0422246
4M	256	cuda_fake_shm	aos	64	1024	1	1	1	691.973	2.5778
4M	256	cuda_fake_shm	aos	64	1024	1	1	2	691.915	2.57758
4M	256	cuda_fake_shm	aos	64	1024	1	1	3	691.959	2.57775
4M	256	cuda_fake_shm	aos	64	1024	1	1	4	699.695	2.60657
4M	256	cuda_fake_shm	aos	64	1024	1	1	5	693.461	2.58334
4M	256	cuda_fake_shm	aos	64	1024	1	16	1	55.2708	0.2059
4M	256	cuda_fake_shm	aos	64	1024	1	16	2	55.2628	0.20587
4M	256	cuda_fake_shm	aos	64	1024	1	16	3	55.2569	0.205848
4M	256	cuda_fake_shm	aos	64	1024	1	16	4	55.1942	0.205614
4M	256	cuda_fake_shm	aos	64	1024	1	16	5	55.253	0.205833
4M	256	cuda_fake_shm	aos	64	1024	1	64	1	24.0481	0.0895863
4M	256	cuda_fake_shm	aos	64	1024	1	64	2	23.9519	0.0892279
4M	256	cuda_fake_shm	aos	64	1024	1	64	3	24.0514	0.0895984
4M	256	cuda_fake_shm	aos	64	1024	1	64	4	23.9909	0.0893732
